X,date,unemployment,temperature,facebook_newsfeed_spend,facebook_newsfeed_impressions,youtube_brand_spend,youtube_brand_impressions,search_spend,search_clicks,youtube_performance_spend,youtube_performance_impressions,newspaper_spend,newspaper_readership,tv_spend,tv_gross_rating_points,data_week,inflation_rate,retail_trade,gdp,income,month,quarter,week,sales
654,4/14/21,6,72.35503127,11166.45655,9077278,21595.77278,11265005,23848.58828,10287,29675.36841,7278790,12061.00592,1108368,22444.39389,1503388,2021_15,2.33,555865,23046.934,16264.7,2021.25,2021.25,15,1136231.468
655,4/15/21,6,74.06163632,10692.27214,10375660,21747.58474,11328159,28531.25588,12861,30206.68118,7303162,12149.92782,873843,19367.94774,1353050,2021_16,2.33,555865,23046.934,16264.7,2021.25,2021.25,16,1126551.647
656,4/16/21,6,74.2856536,11169.78462,11091559,23857.29227,11777926,20917.58518,9827,32602.44876,8088165,12058.45112,682393,17324.69819,966680,2021_16,2.36,555865,23046.934,16264.7,2021.25,2021.25,16,1099092.84
657,4/17/21,6,65.31824011,10526.62033,8366895,26039.85963,12340934,20055.46663,8786,25256.81453,6044751,12474.23323,1018405,18478.093,1141860,2021_16,2.36,555865,23046.934,16264.7,2021.25,2021.25,16,1129699.306
658,4/18/21,6,82.95779891,10950.01297,12127330,26762.05662,12795888,20836.34622,9291,25607.69655,6289744,11811.99924,1031153,15404.84542,1112971,2021_16,2.36,555865,23046.934,16264.7,2021.25,2021.25,16,1137645.439
659,4/19/21,6,61.6861618,10772.6333,12155620,27233.68488,13458124,21931.19233,9433,0,0,0,0,19147.3582,1091289,2021_16,2.34,555865,23046.934,16264.7,2021.25,2021.25,16,1148363.018
660,4/20/21,6,78.71551708,11261.46751,9778407,26510.92759,12275631,22702.41003,10187,0,0,0,0,22813.50042,1329085,2021_16,2.32,555865,23046.934,16264.7,2021.25,2021.25,16,1130060.449
661,4/21/21,6,73.74199766,11098.91811,10799390,24493.37201,11142336,20664.0858,8864,0,0,0,0,17066.19681,1100233,2021_16,2.33,555865,23046.934,16264.7,2021.25,2021.25,16,1141545.167
662,4/22/21,6,71.86399367,10829.37843,9338051,30446.03544,15164313,26469.35924,11462,0,0,0,0,20943.40436,1284667,2021_17,2.33,555865,23046.934,16264.7,2021.25,2021.25,17,1119331.123
663,4/23/21,6,83.65444811,11201.54493,9941665,22856.36649,10878742,24141.87063,11713,0,0,0,0,20887.25532,1314611,2021_17,2.34,555865,23046.934,16264.7,2021.25,2021.25,17,1116638.962
664,4/24/21,6,66.82454916,11054.33926,9587900,26242.87761,13831861,22105.71644,9194,0,0,0,0,18809.89665,2238968,2021_17,2.34,555865,23046.934,16264.7,2021.25,2021.25,17,1124320.671
665,4/25/21,6,75.60867356,11309.8777,10996911,26162.64532,10704519,25446.75063,11545,0,0,0,0,16403.8134,1988577,2021_17,2.34,555865,23046.934,16264.7,2021.25,2021.25,17,1129087.8
666,4/26/21,6,82.128298,11507.52171,9212209,23116.85586,11200612,23778.49313,10408,0,0,0,0,20479.35132,1389109,2021_17,2.36,555865,23046.934,16264.7,2021.25,2021.25,17,1132817.329
667,4/27/21,6,75.34502157,11118.83853,8708963,26288.46192,11718448,21698.9552,10211,0,0,0,0,20948.33688,1612058,2021_17,2.39,555865,23046.934,16264.7,2021.25,2021.25,17,1151487.945
668,4/28/21,6,73.75776466,10949.6088,8972730,26177.84733,11897161,21749.68462,8985,0,0,0,0,21377.54792,1932257,2021_17,2.41,555865,23046.934,16264.7,2021.25,2021.25,17,1115945.509
669,4/29/21,6,76.21169449,11386.03963,10520796,23899.2548,10819538,26057.6239,11845,0,0,0,0,17876.72264,1302309,2021_18,2.42,555865,23046.934,16264.7,2021.25,2021.25,18,1126412.947
670,4/30/21,6,74.96380265,11386.61203,9781492,22416.95816,11510183,21273.09669,10438,0,0,0,0,18928.78711,1287325,2021_18,2.41,555865,23046.934,16264.7,2021.25,2021.25,18,1108583.571
671,5/1/21,5.8,76.35171981,10688.92259,9254291,22835.41377,12658768,23285.90992,10698,0,0,0,0,17407.31969,1085107,2021_18,2.41,550441,23046.934,15790.4,2021.333333,2021.25,18,1129947.973
672,5/2/21,5.8,81.23119646,10772.56779,9663631,24842.13958,13191303,20510.74614,8811,0,0,0,0,16922.25367,926204,2021_18,2.41,550441,23046.934,15790.4,2021.333333,2021.25,18,1125118.448
673,5/3/21,5.8,67.04008791,11368.21892,11059593,26978.04253,12489361,19547.16882,8893,28432.70448,6719888,11939.30394,793097,18718.41236,967620,2021_18,2.42,550441,23046.934,15790.4,2021.333333,2021.25,18,1148274.669
674,5/4/21,5.8,81.67512347,11185.35251,9956841,23153.9629,10324825,21369.81527,9672,24444.03264,5886663,11792.59407,1001854,21314.73086,1431946,2021_18,2.42,550441,23046.934,15790.4,2021.333333,2021.25,18,1148301.21
675,5/5/21,5.8,64.27924544,10725.62231,9073810,24694.00698,13143435,22751.97317,9236,29361.49019,7259170,11846.01472,1234936,21851.87938,1623648,2021_18,2.47,550441,23046.934,15790.4,2021.333333,2021.25,18,1120982.185
676,5/6/21,5.8,57.17644344,11361.7443,10965738,26582.00519,13025461,24128.14489,10670,27010.59493,6425317,12206.79913,886477,23016.09974,2020902,2021_19,2.45,550441,23046.934,15790.4,2021.333333,2021.25,19,1137544.501
677,5/7/21,5.8,57.69216699,11261.29453,10137624,26719.92735,12183688,21136.42475,8657,26604.47907,6465470,11845.11718,899710,25164.15887,1596837,2021_19,2.49,550441,23046.934,15790.4,2021.333333,2021.25,19,1172271.246
678,5/8/21,5.8,76.6098037,11573.19879,11634800,25614.21993,11532874,21792.5817,9878,32574.11028,7844638,12030.16108,912591,20820.42295,1260961,2021_19,2.49,550441,23046.934,15790.4,2021.333333,2021.25,19,1138048.184
679,5/9/21,5.8,51.18403331,10980.98415,10558694,27415.15743,13153682,18431.06784,8735,31687.72232,7700487,11980.61488,698234,21567.71023,1760155,2021_19,2.49,550441,23046.934,15790.4,2021.333333,2021.25,19,1156036.101
680,5/10/21,5.8,53.1307531,10281.81725,8912132,28409.09387,13262446,18350.91085,9019,20180.05556,4841663,11866.36789,818896,16237.62369,801594,2021_19,2.54,550441,23046.934,15790.4,2021.333333,2021.25,19,1121974.723
681,5/11/21,5.8,48.75897312,11161.57485,9791689,25190.16346,10954592,23879.76376,11130,28779.41436,7085181,11990.347,1445044,21554.05545,1447181,2021_19,2.53,550441,23046.934,15790.4,2021.333333,2021.25,19,1132479.544
682,5/12/21,5.8,62.62761833,11461.76256,10168998,27960.65702,12653592,21570.20938,10679,25301.40249,6094629,11822.76382,1163487,20518.04641,1733738,2021_19,2.54,550441,23046.934,15790.4,2021.333333,2021.25,19,1132678.897
683,5/13/21,5.8,50.84239853,10696.20975,10195261,24692.63948,11168761,22164.99614,9751,21829.42486,5115433,11958.40188,1121931,18149.92137,1276459,2021_20,2.51,550441,23046.934,15790.4,2021.333333,2021.25,20,1139086.425
684,5/14/21,5.8,60.47897149,10569.26912,9503064,25190.8478,12267959,18350.01027,8128,33567.79458,7967880,11828.05444,1222087,19033.75984,1239041,2021_20,2.51,550441,23046.934,15790.4,2021.333333,2021.25,20,1148936.125
685,5/15/21,5.8,49.75730846,11141.80196,10557552,25001.43138,12653532,26785.43954,11452,20747.20697,5103090,11753.91188,884844,21009.12463,1050657,2021_20,2.51,550441,23046.934,15790.4,2021.333333,2021.25,20,1132258.556
686,5/16/21,5.8,53.75296331,10834.87691,9323673,24641.54334,12415229,23278.34091,10584,27812.76247,6636170,11930.94831,1353891,18619.48663,1423919,2021_20,2.51,550441,23046.934,15790.4,2021.333333,2021.25,20,1152997.699
687,5/17/21,5.8,52.14122467,11057.66119,9794065,25253.26158,12330162,23561.08273,10625,0,0,12170.83218,1351495,23233.13569,1417570,2021_20,2.54,550441,23046.934,15790.4,2021.333333,2021.25,20,1121590.617
688,5/18/21,5.8,67.8471331,10811.84419,9260627,21162.1289,9914196,23751.90065,11296,0,0,11910.04558,1119387,20555.5739,1635244,2021_20,2.52,550441,23046.934,15790.4,2021.333333,2021.25,20,1113976.555
689,5/19/21,5.8,45.14600059,10440.17598,9217987,23054.60797,11740947,22300.66753,9480,0,0,12217.52801,1073779,23917.26667,1404608,2021_20,2.48,550441,23046.934,15790.4,2021.333333,2021.25,20,1134599.529
690,5/20/21,5.8,49.17017759,11641.33873,10444560,24325.96658,12326476,20453.74743,9104,0,0,12044.57966,930617,22101.18061,1210939,2021_21,2.41,550441,23046.934,15790.4,2021.333333,2021.25,21,1114534.195
691,5/21/21,5.8,47.42348552,11082.36734,10137897,20074.98871,10077921,19654.00193,8673,0,0,11681.46903,947568,0,0,2021_21,2.43,550441,23046.934,15790.4,2021.333333,2021.25,21,1102336.793
692,5/22/21,5.8,63.38318654,11252.57955,9997491,24724.22533,12175906,20367.64293,9804,0,0,11975.09417,1180226,0,0,2021_21,2.43,550441,23046.934,15790.4,2021.333333,2021.25,21,1130138.943
693,5/23/21,5.8,69.07932521,11462.48365,11987968,28826.26623,15019471,23467.1858,11908,0,0,11998.15567,1123541,0,0,2021_21,2.43,550441,23046.934,15790.4,2021.333333,2021.25,21,1123022.818
694,5/24/21,5.8,57.3881092,11228.09544,10268456,25765.68788,12896607,24372.07431,10577,0,0,11763.52173,795328,0,0,2021_21,2.44,550441,23046.934,15790.4,2021.333333,2021.25,21,1106971.769
695,5/25/21,5.8,62.29927277,11244.79552,10124765,24528.78822,11050028,24055.47318,10441,0,0,12037.46104,986378,0,0,2021_21,2.42,550441,23046.934,15790.4,2021.333333,2021.25,21,1104303.356
696,5/26/21,5.8,49.97824738,10426.28207,9483826,26748.21093,14015096,22257.36898,9712,0,0,12307.71924,957974,0,0,2021_21,2.4,550441,23046.934,15790.4,2021.333333,2021.25,21,1104970.688
697,5/27/21,5.8,62.85711021,11244.72349,10470715,27091.25597,14118957,21828.24536,9936,0,0,11683.90569,1319209,0,0,2021_22,2.42,550441,23046.934,15790.4,2021.333333,2021.25,22,1118568.04
698,5/28/21,5.8,71.83575439,11843.10269,10962756,26532.12439,12685645,21214.89594,9632,0,0,11649.44513,1156575,0,0,2021_22,2.42,550441,23046.934,15790.4,2021.333333,2021.25,22,1116969.411
699,5/29/21,5.8,61.78283276,11074.14989,10383902,21294.83414,9788761,22417.52315,9321,0,0,12036.63968,994495,0,0,2021_22,2.42,550441,23046.934,15790.4,2021.333333,2021.25,22,1114474.342
700,5/30/21,5.8,49.70757922,10675.69028,10606381,22680.86442,11319920,20930.83413,9453,0,0,11797.48261,1116757,0,0,2021_22,2.42,550441,23046.934,15790.4,2021.333333,2021.25,22,1111593.289
701,5/31/21,5.8,55.3925444,11309.88033,11416723,25001.33056,11417133,23435.07625,10658,16190.52362,3944483,0,0,0,0,2021_22,2.42,550441,23046.934,15790.4,2021.333333,2021.25,22,1116594.101
702,6/1/21,5.9,59.95306792,11493.97581,12263622,25833.24039,13505551,28411.66028,12207,27258.26782,6547665,0,0,0,0,2021_22,2.46,553044,23046.934,15708.6,2021.416667,2021.25,22,1142982.71
703,6/2/21,5.9,60.53188592,11521.79912,9279004,23000.18945,11687240,22661.77168,9565,26082.9171,6162772,0,0,0,0,2021_22,2.44,553044,23046.934,15708.6,2021.416667,2021.25,22,1130226.261
704,6/3/21,5.9,55.69741488,11163.90921,13425157,27641.24238,13547196,24171.88315,10862,29954.13771,7190335,0,0,0,0,2021_23,2.42,553044,23046.934,15708.6,2021.416667,2021.25,23,1159810.42
705,6/4/21,5.9,65.08807532,10888.43732,8055821,24936.30486,11429047,21198.95874,9096,27585.41552,6696243,0,0,0,0,2021_23,2.4,553044,23046.934,15708.6,2021.416667,2021.25,23,1115378.168
706,6/5/21,5.9,72.41713281,11124.82729,11252455,24813.02615,10801208,20642.42649,9428,31081.37601,7383946,0,0,0,0,2021_23,2.4,553044,23046.934,15708.6,2021.416667,2021.25,23,1119313.063
707,6/6/21,5.9,72.29989885,10744.78795,8810592,26493.93349,13123604,22253.34587,9471,23380.55741,5724988,0,0,0,0,2021_23,2.4,553044,23046.934,15708.6,2021.416667,2021.25,23,1146522.46
708,6/7/21,5.9,75.22010928,11613.05696,11134852,26521.22842,13019730,28364.72098,13412,26230.21681,6318672,0,0,0,0,2021_23,2.39,553044,23046.934,15708.6,2021.416667,2021.25,23,1117886.77
709,6/8/21,5.9,72.80231422,11204.47917,10562131,26762.58203,13857320,24086.06443,10151,22674.49904,5607615,0,0,0,0,2021_23,2.36,553044,23046.934,15708.6,2021.416667,2021.25,23,1160885.73
710,6/9/21,5.9,63.66061721,11451.25899,11397664,22369.98609,11216356,25624.27963,11540,24619.41108,6040597,0,0,0,0,2021_23,2.32,553044,23046.934,15708.6,2021.416667,2021.25,23,1137513.114
711,6/10/21,5.9,87.65178835,11494.618,9801502,21212.36658,9297679,23979.18096,10594,26283.07389,6434846,0,0,0,0,2021_24,2.35,553044,23046.934,15708.6,2021.416667,2021.25,24,1133253.291
712,6/11/21,5.9,81.97558596,10957.56045,12742351,24330.00898,11053372,23119.81293,9874,25144.19431,5998947,0,0,0,0,2021_24,2.32,553044,23046.934,15708.6,2021.416667,2021.25,24,1143532.15
713,6/12/21,5.9,71.86717284,11257.94641,10827623,25609.19745,11835651,22800.21972,10431,27962.80766,6974525,0,0,0,0,2021_24,2.32,553044,23046.934,15708.6,2021.416667,2021.25,24,1125086.615
714,6/13/21,5.9,66.08800176,11033.68709,10833379,26257.26075,12743855,21097.13298,9332,25140.67808,6227357,0,0,0,0,2021_24,2.32,553044,23046.934,15708.6,2021.416667,2021.25,24,1138374.74
715,6/14/21,5.9,68.34472107,10893.86976,8879443,26054.14476,11451376,23527.07904,10783,0,0,11975.5869,933923,0,0,2021_24,2.36,553044,23046.934,15708.6,2021.416667,2021.25,24,1128023.232
716,6/15/21,5.9,82.8336624,10045.76653,9511687,25891.53893,12953686,25729.04945,11221,0,0,12245.61463,999979,0,0,2021_24,2.38,553044,23046.934,15708.6,2021.416667,2021.25,24,1154731.541
717,6/16/21,5.9,63.22171629,10763.35201,12162401,25460.69156,11844905,23129.00058,9617,0,0,12063.1304,1043888,0,0,2021_24,2.32,553044,23046.934,15708.6,2021.416667,2021.25,24,1154980.102
718,6/17/21,5.9,78.12884388,11013.11059,9552517,26971.31459,12539000,23529.50425,10753,0,0,12121.99055,955207,0,0,2021_25,2.27,553044,23046.934,15708.6,2021.416667,2021.25,25,1136427.211
719,6/18/21,5.9,65.34160367,11432.63403,11024237,26629.02066,12711535,22499.20983,10652,0,0,12284.75741,924730,0,0,2021_25,2.24,553044,23046.934,15708.6,2021.416667,2021.25,25,1148030.542
720,6/19/21,5.9,81.83015547,10352.31965,10851912,25662.86262,12341729,22949.97646,10273,0,0,11965.06348,972054,0,0,2021_25,2.24,553044,23046.934,15708.6,2021.416667,2021.25,25,1135296.786
721,6/20/21,5.9,87.63845458,10639.08083,9802133,23941.53422,11088330,24688.44792,11026,0,0,12213.22529,1227999,20974.14349,1407930,2021_25,2.24,553044,23046.934,15708.6,2021.416667,2021.25,25,1158830.347
722,6/21/21,5.9,63.82762356,11385.36185,9970050,26184.71813,14207859,24183.97601,10271,0,0,12130.42406,815489,24178.26652,1687014,2021_25,2.25,553044,23046.934,15708.6,2021.416667,2021.25,25,1136746.271
723,6/22/21,5.9,75.37510445,11325.24384,9633322,23906.99839,13032705,25366.27226,11300,0,0,12205.02828,915137,22867.66481,2365993,2021_25,2.31,553044,23046.934,15708.6,2021.416667,2021.25,25,1158703.044
724,6/23/21,5.9,72.09875575,11118.94679,9888905,24786.51581,12103003,25071.39862,11046,0,0,12079.99882,1741092,17760.72809,966398,2021_25,2.34,553044,23046.934,15708.6,2021.416667,2021.25,25,1165046.15
725,6/24/21,5.9,78.86889307,10707.04221,9824558,28648.96137,14079941,24751.54774,11047,0,0,12155.34841,1044855,20673.50239,1076769,2021_26,2.3,553044,23046.934,15708.6,2021.416667,2021.25,26,1141921.159
726,6/25/21,5.9,63.83135679,11466.16976,12125083,26192.72517,12236928,24383.52712,10715,0,0,12310.66878,961064,20218.4346,1613547,2021_26,2.34,553044,23046.934,15708.6,2021.416667,2021.25,26,1147979.837
727,6/26/21,5.9,69.95126337,10491.2458,9695805,27348.96203,11192742,23972.94129,10679,0,0,12041.55249,746166,20801.47274,1830808,2021_26,2.34,553044,23046.934,15708.6,2021.416667,2021.25,26,1147132.416
728,6/27/21,5.9,54.43190184,10994.93292,11090241,25260.96732,12904988,25238.74198,11742,0,0,11896.97687,842537,20291.9362,1527248,2021_26,2.34,553044,23046.934,15708.6,2021.416667,2021.25,26,1155310.7
729,6/28/21,5.9,67.21701954,11311.73165,10752213,23848.01647,10886948,20320.90162,8535,29845.54544,7403835,12475.33097,1183855,19224.60958,1078545,2021_26,2.33,553044,23046.934,15708.6,2021.416667,2021.25,26,1145454.477
730,6/29/21,5.9,65.7422282,10642.94663,11022923,27036.38856,13017938,22117.8729,9585,31534.92654,7708708,11962.06168,1242425,21391.31977,1202679,2021_26,2.32,553044,23046.934,15708.6,2021.416667,2021.25,26,1177079.513
731,6/30/21,5.9,61.0328342,11168.10486,9969627,25929.57004,12168904,22948.66431,10266,23358.39404,5611244,11999.37015,1042640,19067.1656,1290356,2021_26,2.32,553044,23046.934,15708.6,2021.416667,2021.25,26,1162915.172
732,7/1/21,5.4,74.68890473,10631.55008,10390577,23710.50959,14294640,19404.72442,8573,28736.44465,7098898,11633.71814,1046926,20413.46949,1276531,2021_27,2.35,541721,23550.42,15821.9,2021.5,2021.5,27,1166450.069
733,7/2/21,5.4,66.61008538,11048.02486,10898944,25461.66114,12990780,21712.85514,9782,21518.46169,5277313,12092.66453,992662,20822.40519,1796856,2021_27,2.33,541721,23550.42,15821.9,2021.5,2021.5,27,1167134.274
734,7/3/21,5.4,52.94905271,10575.7463,9459854,27140.93461,12806974,23935.35451,10665,27600.45155,6802988,11849.71394,1382327,17253.25396,1083774,2021_27,2.33,541721,23550.42,15821.9,2021.5,2021.5,27,1130189.572
735,7/4/21,5.4,70.73990621,11353.19458,11629324,25813.82635,11842128,23025.72859,10236,29120.16889,7026462,12693.72213,1038832,21412.97849,1072684,2021_27,2.33,541721,23550.42,15821.9,2021.5,2021.5,27,1165551.689
736,7/5/21,5.4,55.81727201,10693.77765,8995868,26101.1324,13204374,22565.90076,10638,27971.49818,6759501,11801.22821,1318640,22725.59062,1404403,2021_27,2.33,541721,23550.42,15821.9,2021.5,2021.5,27,1147937.956
737,7/6/21,5.4,66.22061326,11537.22821,11777660,27147.18286,13893675,25630.29953,11730,22761.74753,5405811,11913.16259,936854,18989.58171,1790050,2021_27,2.31,541721,23550.42,15821.9,2021.5,2021.5,27,1184693.232
738,7/7/21,5.4,63.95026269,10763.66756,11229129,22326.66348,11129179,22839.96487,10497,30898.60037,7640009,12052.45275,1089078,17308.68561,869043,2021_27,2.28,541721,23550.42,15821.9,2021.5,2021.5,27,1180759.504
739,7/8/21,5.4,53.94883763,10801.67471,10788977,25986.19962,11920088,19884.71935,8578,27671.43833,6737106,12260.32384,986891,16395.53011,1027309,2021_28,2.22,541721,23550.42,15821.9,2021.5,2021.5,28,1136095.288
740,7/9/21,5.4,56.54139947,11538.9985,9497767,25466.63386,13563001,22150.61479,9729,33143.34329,8030389,12511.13146,863066,20023.11083,1065253,2021_28,2.28,541721,23550.42,15821.9,2021.5,2021.5,28,1170061.132
741,7/10/21,5.4,57.19427189,11945.7714,11070334,20344.0723,10924765,19687.48004,9564,32320.29246,7836133,11968.85576,981614,18184.97638,1172735,2021_28,2.28,541721,23550.42,15821.9,2021.5,2021.5,28,1159736.55
742,7/11/21,5.4,69.30107674,10888.27421,9855146,24775.51357,10601757,23179.13036,10810,21256.82121,5158903,12189.91412,982625,17058.53862,1312237,2021_28,2.28,541721,23550.42,15821.9,2021.5,2021.5,28,1140756.801
743,7/12/21,5.4,44.25361662,11365.44592,8695739,23954.03487,13545574,21474.64816,10850,0,0,0,0,17412.38224,1295018,2021_28,2.33,541721,23550.42,15821.9,2021.5,2021.5,28,1120731.239
744,7/13/21,5.4,64.04409961,10731.69469,9297724,27936.10164,13007157,22327.63477,10562,0,0,0,0,17667.9973,1555680,2021_28,2.36,541721,23550.42,15821.9,2021.5,2021.5,28,1141713.548
745,7/14/21,5.4,67.37419007,10966.33081,9655410,24876.31175,12431830,26869.12636,11639,0,0,0,0,20079.38318,1134424,2021_28,2.34,541721,23550.42,15821.9,2021.5,2021.5,28,1131770.187
746,7/15/21,5.4,71.23549134,11008.41245,9833353,25436.75328,11807293,22903.54824,9566,0,0,0,0,18802.65781,1048847,2021_29,2.32,541721,23550.42,15821.9,2021.5,2021.5,29,1146024.753
747,7/16/21,5.4,71.24353451,11670.86101,9819069,27364.63166,11900533,27214.21348,12746,0,0,0,0,21336.65967,1879058,2021_29,2.33,541721,23550.42,15821.9,2021.5,2021.5,29,1154145.734
748,7/17/21,5.4,62.8526867,11575.46802,9052374,24439.79629,10937222,23071.12939,10528,0,0,0,0,19978.79748,1414762,2021_29,2.33,541721,23550.42,15821.9,2021.5,2021.5,29,1139161.458
749,7/18/21,5.4,47.77877261,11683.98532,10194421,27501.72141,13657080,24129.64397,10995,0,0,0,0,21177.00005,1280412,2021_29,2.33,541721,23550.42,15821.9,2021.5,2021.5,29,1134136.642
750,7/19/21,5.4,50.54663242,11481.61447,9659278,23782.14863,11782682,21782.23679,9491,0,0,0,0,20911.01189,1104449,2021_29,2.24,541721,23550.42,15821.9,2021.5,2021.5,29,1159945.255
751,7/20/21,5.4,61.825691,10654.4613,10933591,21847.79438,11868631,21662.68186,9782,0,0,0,0,21300.37838,1188965,2021_29,2.26,541721,23550.42,15821.9,2021.5,2021.5,29,1140066.529
752,7/21/21,5.4,67.73313728,10586.89913,11060420,26347.95273,13310272,26118.24436,11386,0,0,0,0,19679.837,1039199,2021_29,2.28,541721,23550.42,15821.9,2021.5,2021.5,29,1145701.198
753,7/22/21,5.4,55.64078766,10898.09892,9079518,21812.87773,10126940,25576.94822,11618,0,0,0,0,23382.09094,1260524,2021_30,2.28,541721,23550.42,15821.9,2021.5,2021.5,30,1136283.521
754,7/23/21,5.4,56.51104967,11529.53736,10455216,23326.62934,10613416,20314.20848,8710,0,0,0,0,20210.69786,1410501,2021_30,2.35,541721,23550.42,15821.9,2021.5,2021.5,30,1135713.308
755,7/24/21,5.4,55.98082063,10693.76356,10347684,30336.79677,16696257,20559.92603,9457,0,0,0,0,19192.68563,1127763,2021_30,2.35,541721,23550.42,15821.9,2021.5,2021.5,30,1142410.365
